nta_id,total_pop,mean_income,below_poverty_line_count,below_poverty_line_and_50_count,mean_rent,unemployment_count,latinx_count,white_count,black_count,native_count,asian_count,naturalized_citizen_count,noncitizen_count,uninsured_count,school_count,eviction_count,store_count,sub_count,bus_count,mean_ridership,perc_covered_by_transit,nta_type,Name,transportation_desert_4cat,transportation_desert_3cat,borough.x,borough.y,geometry
QN0903,24003,71997.11111111111,3309,2237,1610,935,5799,1045,2607,185,9162,9712,6095,2911,3,93,31,1,57,NA,68.89608121448259,0,South Richmond Hill,Limited,Typical,Queens,Queens,"list(c(-73.825011, -73.819061, -73.816926, -73.816075, -73.815228, -73.814384, -73.812718, -73.810988, -73.810749, -73.811897, -73.813719, -73.813943, -73.815316, -73.816174, -73.821069, -73.825832, -73.827972, -73.829668, -73.8313, -73.832148, -73.834806, -73.836626, -73.837511, -73.836346, -73.838106, -73.837278, -73.836936, -73.835951, -73.831723, -73.829182, -73.82753, -73.828511, -73.825988, -73.825011, 40.687952, 40.689642, 40.69025, 40.690492, 40.690733, 40.690972, 40.691408, 40.691855, 40.691917, 
40.693962, 40.697153, 40.697147, 40.696822, 40.696583, 40.69578, 40.694448, 40.693992, 40.693517, 40.693058, 40.692831, 40.692071, 40.691534, 40.691297, 40.688928, 40.688433, 40.686747, 40.686843, 40.684844, 40.686051, 40.686771, 40.687239, 40.689239, 40.689946, 40.687952))"
QN0904,25477,67550.6,3712,2776,1564,972,11235,3380,1172,0,8470,7864,5076,2108,3,148,27,1,46,NA,96.10249284970097,0,Ozone Park (North),Excellent,Excellent,Queens,Queens,"list(c(-73.841046, -73.844155, -73.844995, -73.847051, -73.848844, -73.848985, -73.850571, -73.85231, -73.85484, -73.857375, -73.860477, -73.860805, -73.862123, -73.86387, -73.866295, -73.866027, -73.864101, -73.863787, -73.863349, -73.860531, -73.85966, -73.858786, -73.857793, -73.854393, -73.853924, -73.850991, -73.851979, -73.849764, -73.848634, -73.847868, -73.845186, -73.843231, -73.841196, -73.839922, -73.839529, -73.837797, -73.836975, -73.838078, -73.835951, -73.836936, -73.837278, -73.838106, 
-73.836346, -73.837511, -73.838679, -73.841046, 40.690284, 40.689404, 40.689162, 40.688586, 40.688079, 40.688038, 40.687661, 40.687166, 40.686446, 40.685723, 40.684843, 40.684741, 40.684375, 40.683878, 40.683189, 40.681918, 40.682373, 40.681114, 40.679352, 40.680135, 40.680383, 40.68063, 40.679456, 40.67966, 40.679686, 40.680568, 40.682564, 40.681987, 40.681684, 40.681487, 40.682254, 40.682775, 40.683351, 40.681187, 40.681263, 40.681671, 40.681988, 40.684239, 40.684844, 40.686843, 40.686747, 40.688433, 
40.688928, 40.691297, 40.690961, 40.690284))"
QN0905,40462,74665.38461538461,4154,3679,1648.3076923076924,1314,23953,6488,1009,64,7908,11873,8282,4318,3,162,60,3,47,3978,100,0,Woodhaven,Excellent,Excellent,Queens,Queens,"list(c(-73.853775, -73.852711, -73.852664, -73.858331, -73.860164, -73.862452, -73.863687, -73.864557, -73.866814, -73.868717, -73.868672, -73.868059, -73.867277, -73.867018, -73.866598, -73.866295, -73.86387, -73.862123, -73.860805, -73.860477, -73.857375, -73.85484, -73.85231, -73.850571, -73.848985, -73.848844, -73.847051, -73.844995, -73.845967, -73.847733, -73.848941, -73.849478, -73.84908, -73.850706, -73.854101, -73.853775, 40.69991, 40.698415, 40.697572, 40.696744, 40.696385, 40.695996, 40.695691, 
40.69552, 40.695065, 40.694622, 40.693855, 40.691184, 40.687745, 40.68683, 40.68527, 40.683189, 40.683878, 40.684375, 40.684741, 40.684843, 40.685723, 40.686446, 40.687166, 40.687661, 40.688038, 40.688079, 40.688586, 40.689162, 40.691166, 40.694775, 40.697557, 40.698196, 40.698351, 40.700208, 40.700514, 40.69991))"
QN1001,80664,78070.96,8514,5985,1643.16,3150,17787,4198,16759,601,26149,31116,13888,6182,8,375,114,3,165,4009.3333333333335,39.80319578690634,0,South Ozone Park,Limited,Typical,Queens,Queens,"list(c(-73.833312, -73.832705, -73.831742, -73.826832, -73.823008, -73.813337, -73.808177, -73.802162, -73.80166, -73.801221, -73.801255, -73.801393, -73.801793, -73.803356, -73.804235, -73.805031, -73.805891, -73.806748, -73.808017, -73.810749, -73.810988, -73.812718, -73.814384, -73.815228, -73.816075, -73.816926, -73.819061, -73.825011, -73.825988, -73.828511, -73.82753, -73.829182, -73.831723, -73.835951, -73.838078, -73.836975, -73.837797, -73.839529, -73.839922, -73.839521, -73.838035, -73.836981, 
-73.833312, 40.666759, 40.665406, 40.665182, 40.663709, 40.663836, 40.662806, 40.664525, 40.66525, 40.666756, 40.669108, 40.67126, 40.673117, 40.674394, 40.677644, 40.679416, 40.681146, 40.682897, 40.684683, 40.68706, 40.691917, 40.691855, 40.691408, 40.690972, 40.690733, 40.690492, 40.69025, 40.689642, 40.687952, 40.689946, 40.689239, 40.687239, 40.686771, 40.686051, 40.684844, 40.684239, 40.681988, 40.681671, 40.681263, 40.681187, 40.679962, 40.676636, 40.674678, 40.666759))"
QN1002,23966,76047.16666666667,3186,2235,1603.6666666666667,806,10027,5141,1395,0,6233,6401,3169,1555,5,109,40,5,54,2493.25,93.91046734698428,0,Ozone Park,Excellent,Excellent,Queens,Queens,"list(c(-73.836981, -73.838035, -73.839521, -73.839922, -73.841196, -73.843231, -73.845186, -73.847868, -73.848634, -73.849764, -73.851979, -73.850991, -73.853924, -73.854393, -73.857793, -73.858786, -73.85966, -73.860531, -73.863349, -73.862028, -73.861712, -73.861318, -73.859283, -73.858252, -73.856487, -73.852838, -73.850965, -73.848478, -73.847414, -73.843211, -73.842572, -73.842429, -73.841174, -73.839279, -73.837242, -73.833312, -73.836981, 40.674678, 40.676636, 40.679962, 40.681187, 40.683351, 
40.682775, 40.682254, 40.681487, 40.681684, 40.681987, 40.682564, 40.680568, 40.679686, 40.67966, 40.679456, 40.68063, 40.680383, 40.680135, 40.679352, 40.677886, 40.676611, 40.675021, 40.674453, 40.674136, 40.673377, 40.672279, 40.67172, 40.670917, 40.67063, 40.669319, 40.669284, 40.668784, 40.668507, 40.668202, 40.66736, 40.666759, 40.674678))"
QN1003,20397,68722.33333333333,2250,1308,1489.6666666666667,589,5482,12868,487,0,918,2931,845,601,2,69,9,1,49,3376,26.816216016332596,0,Howard Beach-Lindenwood,Limited,Typical,Queens,Queens,"list(c(-73.842429, -73.842572, -73.843211, -73.847414, -73.848478, -73.850965, -73.852838, -73.856487, -73.858252, -73.859283, -73.861318, -73.861064, -73.860389, -73.857633, -73.857282, -73.856847, -73.856425, -73.856063, -73.855685, -73.85843, -73.858025, -73.857615, -73.86036, -73.863171, -73.860676, -73.860483, -73.851127, -73.849505, -73.848813, -73.841652, -73.841254, -73.840404, -73.839725, -73.838959, -73.838554, -73.838034, -73.83763, -73.837227, -73.836813, -73.836331, -73.835664, -73.825337, 
-73.82641, -73.828392, -73.82987, -73.831781, -73.832705, -73.833312, -73.837242, -73.839279, -73.841174, -73.842429, 40.668784, 40.669284, 40.669319, 40.67063, 40.670917, 40.67172, 40.672279, 40.673377, 40.674136, 40.674453, 40.675021, 40.674343, 40.671269, 40.671656, 40.670312, 40.668603, 40.667033, 40.665511, 40.663867, 40.663453, 40.661721, 40.660119, 40.659646, 40.658277, 40.654868, 40.654659, 40.661513, 40.662441, 40.662804, 40.66597, 40.664212, 40.660833, 40.660951, 40.657551, 40.655892, 40.654253, 
40.652508, 40.650916, 40.649249, 40.645321, 40.644058, 40.644248, 40.648261, 40.65603, 40.659967, 40.663674, 40.665406, 40.666759, 40.66736, 40.668202, 40.668507, 40.668784))"
QN1101,33671,79065.23076923077,2731,2669,1775.3076923076924,722,4125,12077,382,13,16510,10584,5674,2387,7,58,26,1,108,NA,0,0,Auburndale,Poor,Poor,Queens,Queens,"list(c(-73.779031, -73.779337, -73.78146, -73.782148, -73.783727, -73.784329, -73.784593, -73.785694, -73.789842, -73.792713, -73.793652, -73.795657, -73.795134, -73.793237, -73.793179, -73.793422, -73.793959, -73.793025, -73.793225, -73.793345, -73.79344, -73.79076, -73.790315, -73.794025, -73.794932, -73.794747, -73.794577, -73.794719, -73.797295, -73.794676, -73.794453, -73.794535, -73.795431, -73.796951, -73.797268, -73.797224, -73.797177, -73.796408, -73.796302, -73.792916, -73.786713, -73.783132, 
-73.780409, -73.775759, -73.772445, -73.771638, -73.772082, -73.77417, -73.774336, -73.775878, -73.776332, -73.777403, -73.778025, -73.779031, 40.76238, 40.763031, 40.767066, 40.768354, 40.771361, 40.773138, 40.776141, 40.775813, 40.774687, 40.773788, 40.77336, 40.773031, 40.772649, 40.770468, 40.770403, 40.7686, 40.764695, 40.764621, 40.763142, 40.762295, 40.760764, 40.760986, 40.757823, 40.757736, 40.757798, 40.755628, 40.753563, 40.750648, 40.749435, 40.747212, 40.745203, 40.744508, 40.743264, 
40.741933, 40.740564, 40.740098, 40.739987, 40.738593, 40.738333, 40.739217, 40.740911, 40.7419, 40.742631, 40.743367, 40.74392, 40.744197, 40.745518, 40.749878, 40.74983, 40.753261, 40.75464, 40.758214, 40.760403, 40.76238))"
QN1102,33904,93650.07692307692,2571,2000,1965,613,3365,12808,976,30,16373,10182,4620,2218,6,46,22,1,89,NA,0,0,Bayside,Poor,Poor,Queens,Queens,"list(c(-73.759206, -73.758625, -73.754493, -73.75377, -73.753469, -73.754047, -73.757988, -73.7583793846675, -73.758885, -73.7613603814722, -73.7615885976999, -73.7635021041273, -73.7635865861473, -73.76554, -73.7661154058307, -73.7670348596146, -73.768642, -73.771132, -73.775537, -73.775839, -73.779477, -73.782798, -73.784593, -73.784329, -73.783727, -73.782148, -73.78146, -73.779337, -73.779031, -73.778025, -73.777403, -73.776332, -73.775878, -73.774336, -73.77417, -73.772082, -73.771638, -73.768277, 
-73.767756, -73.765034, -73.76147, -73.756866, -73.752312, -73.750368, -73.75033, -73.748715, -73.746808, -73.747099, -73.747741, -73.747111, -73.750048, -73.752303, -73.75585, -73.756821, -73.758001, -73.758481, -73.758115, -73.757833, -73.759206, 40.764321, 40.764383, 40.764973, 40.765305, 40.765445, 40.766076, 40.768397, 40.76955555173, 40.769118, 40.7711265739969, 40.771311753205, 40.7728644105616, 40.772932960961, 40.774518, 40.7760432340773, 40.7784804395572, 40.779087, 40.778341, 40.777026, 
40.778613, 40.777664, 40.776666, 40.776141, 40.773138, 40.771361, 40.768354, 40.767066, 40.763031, 40.76238, 40.760403, 40.758214, 40.75464, 40.753261, 40.74983, 40.749878, 40.745518, 40.744197, 40.745695, 40.74583, 40.746567, 40.747549, 40.749361, 40.750459, 40.750777, 40.750661, 40.751073, 40.752028, 40.752347, 40.75385, 40.754173, 40.758405, 40.759455, 40.757765, 40.759735, 40.76038, 40.761995, 40.762054, 40.762469, 40.764321))"
QN1103,25400,103640.33333333333,1566,1257,2103.3333333333335,522,2818,11238,668,0,10036,7386,2259,1049,5,38,15,1,30,NA,0,0,Douglaston-Little Neck,Poor,Poor,Queens,Queens,"list(c(-73.720713, -73.721143, -73.722484, -73.727729, -73.729461, -73.729706, -73.733893, -73.738862, -73.739376, -73.74008, -73.749664, -73.7514510100874, -73.7530018625745, -73.7543402603258, -73.754606, -73.7554263694168, -73.755473596397, -73.755881, -73.7542598582417, -73.753656, -73.755557, -73.7558793472193, -73.7583793846675, -73.757988, -73.754047, -73.753469, -73.750722, -73.74877, -73.750786, -73.746592, -73.741208, -73.739706, -73.739263, -73.739381, -73.739793, -73.741362, -73.741724, 
-73.737189, -73.73543, -73.735038, -73.735018, -73.734362, -73.733763, -73.732703, -73.732325, -73.729219, -73.728649, -73.727962, -73.725764, -73.723766, -73.722934, -73.722115, -73.721489, -73.720145, -73.718769, -73.716986, -73.713325, -73.720713, 40.764532, 40.764873, 40.765527, 40.768802, 40.769944, 40.770054, 40.772527, 40.775573, 40.776014, 40.776209, 40.782106, 40.7824681003752, 40.7811256131005, 40.7799670361472, 40.779737, 40.7777011969923, 40.777584, 40.776573, 40.7742888294776, 40.773438, 
40.771998, 40.7717190456756, 40.76955555173, 40.768397, 40.766076, 40.765445, 40.766512, 40.76408, 40.763619, 40.763907, 40.756205, 40.756623, 40.756917, 40.755761, 40.755399, 40.754469, 40.753282, 40.748221, 40.747161, 40.745526, 40.744888, 40.743628, 40.742869, 40.743854, 40.743645, 40.746954, 40.748068, 40.750026, 40.752189, 40.753416, 40.754128, 40.755208, 40.756427, 40.757911, 40.758804, 40.759428, 40.75973, 40.764532))"
QN1104,25223,84793.6,2089,1075,2009,668,3544,9415,1129,272,10351,7629,2817,1883,5,37,15,1,51,NA,0,0,Oakland Gardens-Hollis Hills,Poor,Poor,Queens,Queens,"list(c(-73.756866, -73.76147, -73.765034, -73.767756, -73.766979, -73.765151, -73.764315, -73.763609, -73.762683, -73.762486, -73.762733, -73.765041, -73.7637, -73.765551, -73.763413, -73.762263, -73.759882, -73.75845, -73.756783, -73.754548, -73.752637, -73.750658, -73.747338, -73.746738, -73.743065, -73.741676, -73.740291, -73.740195, -73.743068, -73.743375, -73.743719, -73.743962, -73.749968, -73.75139, -73.753473, -73.748877, -73.747849, -73.744776, -73.745931, -73.743967, -73.744151, -73.745779, 
-73.746808, -73.748715, -73.75033, -73.750368, -73.752312, -73.756866, 40.749361, 40.747549, 40.746567, 40.74583, 40.744223, 40.742437, 40.740673, 40.739175, 40.737256, 40.736731, 40.735262, 40.734477, 40.732864, 40.732544, 40.730466, 40.729605, 40.728235, 40.727537, 40.726306, 40.727076, 40.727988, 40.729195, 40.732036, 40.732583, 40.735465, 40.736827, 40.738517, 40.739031, 40.738441, 40.738885, 40.739383, 40.740789, 40.739746, 40.740194, 40.742405, 40.743288, 40.743296, 40.743281, 40.745716, 40.74763, 
40.748217, 40.751561, 40.752028, 40.751073, 40.750661, 40.750777, 40.750459, 40.749361))"
QN1191,39,NA,24,0,NA,0,24,15,0,0,0,8,0,0,1,1,1,1,7,NA,0,9,Alley Pond Park,Poor,Poor,Queens,Queens,"list(c(-73.759206, -73.757833, -73.758115, -73.758481, -73.758001, -73.756821, -73.75585, -73.752303, -73.750048, -73.747111, -73.747741, -73.747099, -73.746808, -73.745779, -73.744151, -73.743967, -73.745931, -73.744776, -73.747849, -73.748877, -73.753473, -73.75139, -73.749968, -73.743962, -73.743719, -73.743375, -73.743068, -73.740195, -73.740291, -73.73983, -73.739224, -73.733763, -73.734362, -73.735018, -73.735038, -73.73543, -73.737189, -73.741724, -73.741362, -73.739793, -73.739381, -73.739263, 
-73.739706, -73.741208, -73.746592, -73.750786, -73.74877, -73.750722, -73.753469, -73.75377, -73.754493, -73.758625, -73.759206, 40.764321, 40.762469, 40.762054, 40.761995, 40.76038, 40.759735, 40.757765, 40.759455, 40.758405, 40.754173, 40.75385, 40.752347, 40.752028, 40.751561, 40.748217, 40.74763, 40.745716, 40.743281, 40.743296, 40.743288, 40.742405, 40.740194, 40.739746, 40.740789, 40.739383, 40.738885, 40.738441, 40.739031, 40.738517, 40.739054, 40.739684, 40.742869, 40.743628, 40.744888, 
40.745526, 40.747161, 40.748221, 40.753282, 40.754469, 40.755399, 40.755761, 40.756917, 40.756623, 40.756205, 40.763907, 40.763619, 40.76408, 40.766512, 40.765445, 40.765305, 40.764973, 40.764383, 40.764321))"
QN1201,55604,57124.857142857145,9422,8940,1471,2176,20049,1938,9013,321,19569,18644,15667,6760,8,521,147,6,243,16678.333333333332,86.79722208753479,0,Jamaica,Satisfactory,Excellent,Queens,Queens,"list(c(-73.780589, -73.782366, -73.783561, -73.785353, -73.786575, -73.787847, -73.789012, -73.790215, -73.791014, -73.792029, -73.793038, -73.794731, -73.795617, -73.797314, -73.797768, -73.798701, -73.801069, -73.801933, -73.803024, -73.80367, -73.804841, -73.805482, -73.807179, -73.808046, -73.807622, -73.806949, -73.809348, -73.812012, -73.811904, -73.811802, -73.811773, -73.811632, -73.811529, -73.811905, -73.813018, -73.814294, -73.816477, -73.814499, -73.814429, -73.814201, -73.813719, -73.811897, 
-73.810749, -73.808902, -73.80724, -73.806425, -73.803818, -73.802113, -73.801196, -73.800532, -73.797537, -73.795722, -73.794511, -73.793577, -73.791869, -73.792368, -73.791156, -73.789664, -73.78598, -73.784849, -73.782566, -73.780345, -73.777842, -73.77691, -73.773957, -73.772308, -73.775037, -73.775139, -73.77356, -73.768445, -73.771151, -73.771736, -73.773139, -73.7745, -73.775374, -73.777123, -73.778001, -73.780589, 40.713428, 40.713003, 40.712711, 40.712284, 40.711972, 40.711811, 40.712073, 
40.711717, 40.711433, 40.711069, 40.710711, 40.710012, 40.709753, 40.70927, 40.709143, 40.710663, 40.709818, 40.708912, 40.70814, 40.708743, 40.709338, 40.710089, 40.709603, 40.709357, 40.708731, 40.707367, 40.706685, 40.705945, 40.705124, 40.704366, 40.704181, 40.703052, 40.702273, 40.702337, 40.702495, 40.702531, 40.70245, 40.698497, 40.698335, 40.697911, 40.697153, 40.693962, 40.691917, 40.692564, 40.691432, 40.690874, 40.69308, 40.694544, 40.695337, 40.695857, 40.698199, 40.699015, 40.69939, 
40.699756, 40.701366, 40.702121, 40.702294, 40.70304, 40.704187, 40.704586, 40.705425, 40.705412, 40.703217, 40.702525, 40.699806, 40.700572, 40.705233, 40.706884, 40.707877, 40.709637, 40.710212, 40.710313, 40.709923, 40.711946, 40.711678, 40.714262, 40.714051, 40.713428))"
QN1202,31876,67335.25,4715,2249,1429.75,2269,4632,483,20316,71,3126,8041,4627,2885,5,361,45,1,61,NA,5.58143770495247,0,South Jamaica,Poor,Poor,Queens,Queens,"list(c(-73.790498, -73.790268, -73.789539, -73.788387, -73.786901, -73.78964, -73.791247, -73.792163, -73.791005, -73.793635, -73.798031, -73.798823, -73.799239, -73.800188, -73.800936, -73.801196, -73.802113, -73.803818, -73.806425, -73.80724, -73.808902, -73.810749, -73.808017, -73.806748, -73.805891, -73.802564, -73.798982, -73.79995, -73.799135, -73.798286, -73.796629, -73.795615, -73.793908, -73.792107, -73.790385, -73.786439, -73.785805, -73.783266, -73.780782, -73.779773, -73.777893, -73.780237, 
-73.781464, -73.78211, -73.782771, -73.78072, -73.773957, -73.77691, -73.777842, -73.780345, -73.782566, -73.784849, -73.78598, -73.789664, -73.791156, -73.790498, 40.701791, 40.701561, 40.700822, 40.69972, 40.698386, 40.697246, 40.696565, 40.69618, 40.694595, 40.693471, 40.691621, 40.69248, 40.692866, 40.693589, 40.694425, 40.695337, 40.694544, 40.69308, 40.690874, 40.691432, 40.692564, 40.691917, 40.68706, 40.684683, 40.682897, 40.683842, 40.684859, 40.686828, 40.687182, 40.687524, 40.688221, 40.688657, 
40.686305, 40.687048, 40.687754, 40.688782, 40.688997, 40.689994, 40.69103, 40.689281, 40.689918, 40.692972, 40.69447, 40.695237, 40.695995, 40.696871, 40.699806, 40.702525, 40.703217, 40.705412, 40.705425, 40.704586, 40.704187, 40.70304, 40.702294, 40.701791))"
QN1203,36797,72042.11764705883,3963,3314,1482.1176470588234,1478,4506,514,25246,0,2367,9181,4913,2706,7,316,45,1,65,NA,0,0,Baisley Park,Poor,Poor,Queens,Queens,"list(c(-73.80166, -73.799083, -73.797111, -73.793934, -73.79323, -73.792174, -73.78941, -73.788831, -73.788085, -73.786868, -73.788864, -73.790344, -73.791128, -73.791459, -73.791722, -73.792093, -73.788408, -73.78613, -73.786529, -73.784977, -73.784676, -73.783016, -73.780825, -73.779478, -73.778422, -73.777231, -73.7747, -73.773565, -73.772322, -73.772203, -73.770143, -73.769742, -73.7724, -73.773149, -73.77486, -73.775755, -73.776619, -73.777893, -73.779773, -73.780782, -73.783266, -73.785805, 
-73.786439, -73.790385, -73.792107, -73.793908, -73.795615, -73.796629, -73.798286, -73.799135, -73.79995, -73.798982, -73.802564, -73.805891, -73.805031, -73.804235, -73.803356, -73.801793, -73.801393, -73.801255, -73.801221, -73.80166, 40.666756, 40.666546, 40.666946, 40.667001, 40.667074, 40.66704, 40.666841, 40.669823, 40.67301, 40.672824, 40.673913, 40.67604, 40.677773, 40.678649, 40.679341, 40.680476, 40.681992, 40.682989, 40.685111, 40.684152, 40.68372, 40.684277, 40.680526, 40.678365, 40.679032, 
40.679654, 40.680487, 40.680964, 40.681491, 40.68161, 40.683111, 40.683778, 40.68528, 40.685806, 40.687013, 40.687691, 40.688364, 40.689918, 40.689281, 40.69103, 40.689994, 40.688997, 40.688782, 40.687754, 40.687048, 40.686305, 40.688657, 40.688221, 40.687524, 40.687182, 40.686828, 40.684859, 40.683842, 40.682897, 40.681146, 40.679416, 40.677644, 40.674394, 40.673117, 40.67126, 40.669108, 40.666756))"
QN1204,17959,80114.33333333333,1272,1408,1603.6666666666667,345,1609,201,15292,8,554,4456,1557,534,5,143,21,1,52,NA,0,0,Springfield Gardens (North)-Rochdale Village,Poor,Poor,Queens,Queens,"list(c(-73.7747, -73.771988, -73.769241, -73.765616, -73.763805, -73.764546, -73.76466, -73.770997, -73.771178, -73.773717, -73.774496, -73.775672, -73.777138, -73.779478, -73.783042, -73.783763, -73.785767, -73.786868, -73.788085, -73.788831, -73.78941, -73.78062, -73.776164, -73.773425, -73.771545, -73.766754, -73.761871, -73.757631, -73.757317, -73.756437, -73.756464, -73.756362, -73.758572, -73.758596, -73.758738, -73.760315, -73.761149, -73.763677, -73.76343, -73.761832, -73.76161, -73.764031, 
-73.766293, -73.769742, -73.770143, -73.772203, -73.772322, -73.773565, -73.7747, 40.680487, 40.678798, 40.677089, 40.674779, 40.67377, 40.671512, 40.671318, 40.67091, 40.672531, 40.672145, 40.671828, 40.673387, 40.675315, 40.678365, 40.675844, 40.675316, 40.672396, 40.672824, 40.67301, 40.669823, 40.666841, 40.667526, 40.667867, 40.668028, 40.667963, 40.667433, 40.666929, 40.666451, 40.66704, 40.669666, 40.671684, 40.672429, 40.672637, 40.672748, 40.672881, 40.67511, 40.674764, 40.674746, 40.676319, 
40.679053, 40.679738, 40.680867, 40.681973, 40.683778, 40.683111, 40.68161, 40.681491, 40.680964, 40.680487))"
