Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/11/2024,AirNow,250112005,3,8.1,ug/m3 LC,34,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/12/2024,AirNow,250112005,3,7.9,ug/m3 LC,33,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/13/2024,AirNow,250112005,3,7.8,ug/m3 LC,33,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/14/2024,AirNow,250112005,3,3,ug/m3 LC,13,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/15/2024,AirNow,250112005,3,2.4,ug/m3 LC,10,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/16/2024,AirNow,250112005,3,5.4,ug/m3 LC,23,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/17/2024,AirNow,250112005,3,4.3,ug/m3 LC,18,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/18/2024,AirNow,250112005,3,4.2,ug/m3 LC,18,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/19/2024,AirNow,250112005,3,3,ug/m3 LC,13,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/20/2024,AirNow,250112005,3,6.5,ug/m3 LC,27,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/21/2024,AirNow,250112005,3,8.7,ug/m3 LC,36,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/22/2024,AirNow,250112005,3,9.6,ug/m3 LC,40,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/23/2024,AirNow,250112005,3,7.8,ug/m3 LC,33,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/24/2024,AirNow,250112005,3,7.1,ug/m3 LC,30,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/25/2024,AirNow,250112005,3,3.9,ug/m3 LC,16,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/26/2024,AirNow,250112005,3,7.7,ug/m3 LC,32,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/27/2024,AirNow,250112005,3,11.6,ug/m3 LC,48,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/28/2024,AirNow,250112005,3,5.3,ug/m3 LC,22,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
2/29/2024,AirNow,250112005,3,1.9,ug/m3 LC,8,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/1/2024,AirNow,250112005,3,5.3,ug/m3 LC,22,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/2/2024,AirNow,250112005,3,6.2,ug/m3 LC,26,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/3/2024,AirNow,250112005,3,1.8,ug/m3 LC,8,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/4/2024,AirNow,250112005,3,4.1,ug/m3 LC,17,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/5/2024,AirNow,250112005,3,2.4,ug/m3 LC,10,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/6/2024,AirNow,250112005,3,7.5,ug/m3 LC,31,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/7/2024,AirNow,250112005,3,1.3,ug/m3 LC,5,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/8/2024,AirNow,250112005,3,4.3,ug/m3 LC,18,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/9/2024,AirNow,250112005,3,6.5,ug/m3 LC,27,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/10/2024,AirNow,250112005,3,1,ug/m3 LC,4,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/11/2024,AirNow,250112005,3,1.1,ug/m3 LC,5,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/12/2024,AirNow,250112005,3,2.7,ug/m3 LC,11,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/13/2024,AirNow,250112005,3,5.4,ug/m3 LC,23,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/14/2024,AirNow,250112005,3,7.1,ug/m3 LC,30,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/15/2024,AirNow,250112005,3,5.2,ug/m3 LC,22,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/16/2024,AirNow,250112005,3,7.1,ug/m3 LC,30,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/17/2024,AirNow,250112005,3,6.8,ug/m3 LC,28,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/18/2024,AirNow,250112005,3,2.8,ug/m3 LC,12,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/19/2024,AirNow,250112005,3,2.1,ug/m3 LC,9,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/20/2024,AirNow,250112005,3,4.5,ug/m3 LC,19,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/21/2024,AirNow,250112005,3,1.5,ug/m3 LC,6,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/22/2024,AirNow,250112005,3,2.8,ug/m3 LC,12,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/23/2024,AirNow,250112005,3,3.1,ug/m3 LC,13,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/24/2024,AirNow,250112005,3,3.8,ug/m3 LC,16,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/25/2024,AirNow,250112005,3,4.4,ug/m3 LC,18,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/26/2024,AirNow,250112005,3,3.7,ug/m3 LC,15,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/27/2024,AirNow,250112005,3,3.4,ug/m3 LC,14,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/28/2024,AirNow,250112005,3,4.3,ug/m3 LC,18,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/29/2024,AirNow,250112005,3,3.8,ug/m3 LC,16,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
3/30/2024,AirNow,250112005,3,1.8,ug/m3 LC,8,Greenfield 16 Barr Ave,1,100,88101,PM2.5 - Local Conditions,24640,"Greenfield Town, MA",25,Massachusetts,11,Franklin,42.605816,-72.596689
1/1/2024,AirNow,250130008,3,3.8,ug/m3 LC,16,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/2/2024,AirNow,250130008,3,4.9,ug/m3 LC,20,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/3/2024,AirNow,250130008,3,11.9,ug/m3 LC,50,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/4/2024,AirNow,250130008,3,5.2,ug/m3 LC,22,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/5/2024,AirNow,250130008,3,3.1,ug/m3 LC,13,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/6/2024,AirNow,250130008,3,7.8,ug/m3 LC,33,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/7/2024,AirNow,250130008,3,2.4,ug/m3 LC,10,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/8/2024,AirNow,250130008,3,4.1,ug/m3 LC,17,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/9/2024,AirNow,250130008,3,7.9,ug/m3 LC,33,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/10/2024,AirNow,250130008,3,1.5,ug/m3 LC,6,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/11/2024,AirNow,250130008,3,3.3,ug/m3 LC,14,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/12/2024,AirNow,250130008,3,4.7,ug/m3 LC,20,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/13/2024,AirNow,250130008,3,1.9,ug/m3 LC,8,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/14/2024,AirNow,250130008,3,2.9,ug/m3 LC,12,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/15/2024,AirNow,250130008,3,3.6,ug/m3 LC,15,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/16/2024,AirNow,250130008,3,5.1,ug/m3 LC,21,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/17/2024,AirNow,250130008,3,4.9,ug/m3 LC,20,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/18/2024,AirNow,250130008,3,6.4,ug/m3 LC,27,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/19/2024,AirNow,250130008,3,12.7,ug/m3 LC,52,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/20/2024,AirNow,250130008,3,3.7,ug/m3 LC,15,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/21/2024,AirNow,250130008,3,2.7,ug/m3 LC,11,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/22/2024,AirNow,250130008,3,7.2,ug/m3 LC,30,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/23/2024,AirNow,250130008,3,8.3,ug/m3 LC,35,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/24/2024,AirNow,250130008,3,11.5,ug/m3 LC,48,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/25/2024,AirNow,250130008,3,6.8,ug/m3 LC,28,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/26/2024,AirNow,250130008,3,3.2,ug/m3 LC,13,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/27/2024,AirNow,250130008,3,3.1,ug/m3 LC,13,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/28/2024,AirNow,250130008,3,4.1,ug/m3 LC,17,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/29/2024,AirNow,250130008,3,2.3,ug/m3 LC,10,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/30/2024,AirNow,250130008,3,3.6,ug/m3 LC,15,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
1/31/2024,AirNow,250130008,3,6.3,ug/m3 LC,26,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/1/2024,AirNow,250130008,3,12.1,ug/m3 LC,51,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/2/2024,AirNow,250130008,3,10.3,ug/m3 LC,43,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/3/2024,AirNow,250130008,3,3.2,ug/m3 LC,13,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/4/2024,AirNow,250130008,3,2.2,ug/m3 LC,9,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/5/2024,AirNow,250130008,3,2.3,ug/m3 LC,10,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/6/2024,AirNow,250130008,3,3.5,ug/m3 LC,15,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/7/2024,AirNow,250130008,3,4.5,ug/m3 LC,19,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/8/2024,AirNow,250130008,3,7.4,ug/m3 LC,31,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/9/2024,AirNow,250130008,3,7.5,ug/m3 LC,31,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/10/2024,AirNow,250130008,3,10.5,ug/m3 LC,44,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/11/2024,AirNow,250130008,3,2.8,ug/m3 LC,12,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/12/2024,AirNow,250130008,3,4.2,ug/m3 LC,18,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/13/2024,AirNow,250130008,3,4,ug/m3 LC,17,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/14/2024,AirNow,250130008,3,1.7,ug/m3 LC,7,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/15/2024,AirNow,250130008,3,2.2,ug/m3 LC,9,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/16/2024,AirNow,250130008,3,3.2,ug/m3 LC,13,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/17/2024,AirNow,250130008,3,2.4,ug/m3 LC,10,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/18/2024,AirNow,250130008,3,4.6,ug/m3 LC,19,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/19/2024,AirNow,250130008,3,2.7,ug/m3 LC,11,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/20/2024,AirNow,250130008,3,3.5,ug/m3 LC,15,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/21/2024,AirNow,250130008,3,7.5,ug/m3 LC,31,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/22/2024,AirNow,250130008,3,7.2,ug/m3 LC,30,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/23/2024,AirNow,250130008,3,5.3,ug/m3 LC,22,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/24/2024,AirNow,250130008,3,4.3,ug/m3 LC,18,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/25/2024,AirNow,250130008,3,3.2,ug/m3 LC,13,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/26/2024,AirNow,250130008,3,5.8,ug/m3 LC,24,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/27/2024,AirNow,250130008,3,10.7,ug/m3 LC,45,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/28/2024,AirNow,250130008,3,5.8,ug/m3 LC,24,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
2/29/2024,AirNow,250130008,3,1.8,ug/m3 LC,8,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/1/2024,AirNow,250130008,3,5.1,ug/m3 LC,21,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/2/2024,AirNow,250130008,3,4.8,ug/m3 LC,20,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/3/2024,AirNow,250130008,3,1.4,ug/m3 LC,6,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/4/2024,AirNow,250130008,3,3.4,ug/m3 LC,14,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/5/2024,AirNow,250130008,3,1.7,ug/m3 LC,7,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/6/2024,AirNow,250130008,3,6.7,ug/m3 LC,28,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/7/2024,AirNow,250130008,3,0.9,ug/m3 LC,4,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/8/2024,AirNow,250130008,3,2.4,ug/m3 LC,10,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/9/2024,AirNow,250130008,3,3.8,ug/m3 LC,16,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/10/2024,AirNow,250130008,3,0.7,ug/m3 LC,3,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/11/2024,AirNow,250130008,3,2.2,ug/m3 LC,9,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/12/2024,AirNow,250130008,3,2.3,ug/m3 LC,10,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/13/2024,AirNow,250130008,3,4.3,ug/m3 LC,18,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/14/2024,AirNow,250130008,3,5.3,ug/m3 LC,22,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/15/2024,AirNow,250130008,3,4.9,ug/m3 LC,20,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/16/2024,AirNow,250130008,3,4.6,ug/m3 LC,19,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/17/2024,AirNow,250130008,3,4,ug/m3 LC,17,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/18/2024,AirNow,250130008,3,1.9,ug/m3 LC,8,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
3/19/2024,AirNow,250130008,3,1.7,ug/m3 LC,7,WESTOVER AFB,1,100,88101,PM2.5 - Local Conditions,44140,"Springfield, MA",25,Massachusetts,13,Hampden,42.19438047,-72.5551117
